bus,nodes,kV_LN,x,y,native_service,AIDC_candidate,MESS_original_interface_candidate,MESS_phase_adapted_candidate,exclusion
sx3254217c,"[1, 2]",0.12008885599144216,1668357.9676,12281260.027,True,False,False,True,
sx2822870c,"[1, 2]",0.12008885599144216,1668138.8562,12280795.254,True,False,False,True,
sx2766725c,"[1, 2]",0.12008885599144216,1667955.4373,12280694.865,True,False,False,True,
sx2879078a,"[1, 2]",0.12008885599144216,1664507.2525,12277731.229,True,False,False,True,
sx3048221a,"[1, 2]",0.12008885599144216,1664203.8413,12277459.783,True,False,False,True,
sx2879092c,"[1, 2]",0.12008885599144216,1662888.1487,12276447.759,True,False,False,True,
sx2691954b,"[1, 2]",0.12008885599144216,1668508.1311,12261561.429,True,False,False,True,
sx3104135a,"[1, 2]",0.12008885599144216,1667020.3574,12259907.321,True,False,False,True,
sx2991943c,"[1, 2]",0.12008885599144216,1669151.838,12263585.09,True,False,False,True,
sx3233353a,"[1, 2]",0.12008885599144216,1666130.3294,12280004.607,True,False,False,True,
sx3141403a,"[1, 2]",0.12008885599144216,1665678.0245,12282818.968,True,False,False,True,
sx2785546a,"[1, 2]",0.12008885599144216,1665598.1361,12282413.694,True,False,False,True,
sx2879087a,"[1, 2]",0.12008885599144216,1665197.8954,12283045.338,True,False,False,True,
sx2785531a,"[1, 2]",0.12008885599144216,1665698.2218,12283660.311,True,False,False,True,
sx3216358a,"[1, 2]",0.12008885599144216,1665698.0908,12283360.32,True,False,False,True,
sx2748139b,"[1, 2]",0.12008885599144216,1660264.5215,12284605.341,True,False,False,True,
sx2935559a,"[1, 2]",0.12008885599144216,1667667.7916,12263520.538,True,False,False,True,
sx3048231b,"[1, 2]",0.12008885599144216,1668320.9889,12268236.017,True,False,False,True,
sx2691959b,"[1, 2]",0.12008885599144216,1668027.6949,12268251.95,True,False,False,True,
sx2731712b,"[1, 2]",0.12008885599144216,1664502.1284,12292811.222,True,False,False,True,
sx3010580b,"[1, 2]",0.12008885599144216,1664212.1111,12292943.609,True,False,False,True,
sx3216361b,"[1, 2]",0.12008885599144216,1664883.8797,12290808.442,True,False,False,True,
sx2879089c,"[1, 2]",0.12008885599144216,1666074.6442,12293591.67,True,False,False,True,
sx3232301c,"[1, 2]",0.12008885599144216,1674413.1623,12273245.416,True,False,False,True,
sx2763811c,"[1, 2]",0.12008885599144216,1673919.283,12273366.65,True,False,False,True,
sx2970258c,"[1, 2]",0.12008885599144216,1674397.5893,12272842.657,True,False,False,True,
sx2763812c,"[1, 2]",0.12008885599144216,1673608.8635,12273439.694,True,False,False,True,
sx3101194c,"[1, 2]",0.12008885599144216,1673278.3327,12273355.242,True,False,False,True,
sx2916625b,"[1, 2]",0.12008885599144216,1669918.7566,12266194.271,True,False,False,True,
sx2955047a,"[1, 2]",0.12008885599144216,1680786.1082,12282304.081,True,False,False,True,
sx3066830b,"[1, 2]",0.12008885599144216,1671273.1113,12290954.038,True,False,False,True,
sx2673343b,"[1, 2]",0.12008885599144216,1667473.1415,12290652.56,True,False,False,True,
sx2766748a,"[1, 2]",0.12008885599144216,1664575.6475,12284965.428,True,False,False,True,
sx2897801a,"[1, 2]",0.12008885599144216,1674342.3219,12274618.371,True,False,False,True,
sx2897805a,"[1, 2]",0.12008885599144216,1673588.2115,12277999.947,True,False,False,True,
sx3086098a,"[1, 2]",0.12008885599144216,1689048.5184,12275153.829,True,False,False,True,
sx3104155c,"[1, 2]",0.12008885599144216,1674645.8396,12278158.372,True,False,False,True,
sx2710543c,"[1, 2]",0.12008885599144216,1674365.3128,12277758.803,True,False,False,True,
sx2861197c,"[1, 2]",0.12008885599144216,1683094.9988,12277561.138,True,False,False,True,
sx2992657a,"[1, 2]",0.12008885599144216,1684581.5068,12273171.336,True,False,False,True,
sx3254237a,"[1, 2]",0.12008885599144216,1679463.2272,12279213.26,True,False,False,True,
sx2710544a,"[1, 2]",0.12008885599144216,1671493.1484,12273212.984,True,False,False,True,
sx2917359a,"[1, 2]",0.12008885599144216,1684833.7467,12273553.161,True,False,False,True,
sx3122847a,"[1, 2]",0.12008885599144216,1665292.8817,12282424.094,True,False,False,True,
sx3029520b,"[1, 2]",0.12008885599144216,1669105.5122,12275977.842,True,False,False,True,
sx3150961c,"[1, 2]",0.12008885599144216,1682054.7664,12276019.101,True,False,False,True,
sx2684420b,"[1, 2]",0.12008885599144216,1668945.3586,12292526.62,True,False,False,True,
sx2685809a,"[1, 2]",0.12008885599144216,1670666.3217,12282417.839,True,False,False,True,
sx3097861c,"[1, 2]",0.12008885599144216,1678996.574,12282115.1,True,False,False,True,
sx2798067b,"[1, 2]",0.12008885599144216,1682321.2931,12277452.606,True,False,False,True,
sx2929261a,"[1, 2]",0.12008885599144216,1670576.1933,12285027.941,True,False,False,True,
sx2891575c,"[1, 2]",0.12008885599144216,1686138.8265,12286306.917,True,False,False,True,
sx2685805a,"[1, 2]",0.12008885599144216,1663466.5244,12284405.722,True,False,False,True,
sx3225319b,"[1, 2]",0.12008885599144216,1662275.7066,12256537.066,True,False,False,True,
sx2925506c,"[1, 2]",0.12008885599144216,1674207.8503,12277863.382,True,False,False,True,
sx2983432a,"[1, 2]",0.12008885599144216,1669671.0961,12285213.306,True,False,False,True,
sx2948732b,"[1, 2]",0.12008885599144216,1657809.1374,12283626.098,True,False,False,True,
sx2911069b,"[1, 2]",0.12008885599144216,1657998.2211,12284319.989,True,False,False,True,
sx2724120c,"[1, 2]",0.12008885599144216,1674532.9907,12266132.499,True,False,False,True,
sx2858175a,"[1, 2]",0.12008885599144216,1663130.2879,12295168.576,True,False,False,True,
sx3251807a,"[1, 2]",0.12008885599144216,1662696.4477,12294466.096,True,False,False,True,
sx3231269b,"[1, 2]",0.12008885599144216,1657908.0353,12284760.251,True,False,False,True,
sx3081380a,"[1, 2]",0.12008885599144216,1686126.9809,12275284.626,True,False,False,True,
sx3139103a,"[1, 2]",0.12008885599144216,1663403.3354,12295185.571,True,False,False,True,
sx2876814a,"[1, 2]",0.12008885599144216,1663186.698,12284005.195,True,False,False,True,
sx3120503a,"[1, 2]",0.12008885599144216,1662449.3402,12294357.917,True,False,False,True,
sx3120504a,"[1, 2]",0.12008885599144216,1662206.5702,12294202.383,True,False,False,True,
sx2875754c,"[1, 2]",0.12008885599144216,1681102.9174,12272195.808,True,False,False,True,
sx3195327a,"[1, 2]",0.12008885599144216,1663629.4469,12295185.841,True,False,False,True,
sx2763407c,"[1, 2]",0.12008885599144216,1693161.353,12282202.578,True,False,False,True,
sx2688692b,"[1, 2]",0.12008885599144216,1679345.3689,12270139.604,True,False,False,True,
sx2688693c,"[1, 2]",0.12008885599144216,1679473.3279,12270151.806,True,False,False,True,
sx2913406b,"[1, 2]",0.12008885599144216,1669833.1789,12276334.964,True,False,False,True,
sx2989571a,"[1, 2]",0.12008885599144216,1661690.2326,12293593.963,True,False,False,True,
sx2764411c,"[1, 2]",0.12008885599144216,1686101.1228,12286777.089,True,False,False,True,
sx3119793b,"[1, 2]",0.12008885599144216,1670399.0044,12266503.974,True,False,False,True,
sx3251808a,"[1, 2]",0.12008885599144216,1664154.8286,12294536.777,True,False,False,True,
sx3027133a,"[1, 2]",0.12008885599144216,1665634.9714,12282619.526,True,False,False,True,
sx2857591a,"[1, 2]",0.12008885599144216,1665871.1468,12282592.058,True,False,False,True,
sx2726983a,"[1, 2]",0.12008885599144216,1665178.8859,12294161.989,True,False,False,True,
sx3157167a,"[1, 2]",0.12008885599144216,1678355.3575,12283550.559,True,False,False,True,
sx3082993a,"[1, 2]",0.12008885599144216,1661377.8962,12292905.188,True,False,False,True,
sx3120376a,"[1, 2]",0.12008885599144216,1667215.0198,12285976.3,True,False,False,True,
sx2989432b,"[1, 2]",0.12008885599144216,1671026.5813,12291061.124,True,False,False,True,
sx3120484c,"[1, 2]",0.12008885599144216,1664828.4731,12285172.698,True,False,False,True,
sx2820528c,"[1, 2]",0.12008885599144216,1665081.2127,12285311.176,True,False,False,True,
sx2745799c,"[1, 2]",0.12008885599144216,1665081.7656,12285411.171,True,False,False,True,
sx3270814a,"[1, 2]",0.12008885599144216,1666553.3069,12287198.248,True,False,False,True,
sx2801895b,"[1, 2]",0.12008885599144216,1661049.7943,12256880.7,True,False,False,True,
sx2801896b,"[1, 2]",0.12008885599144216,1660278.5708,12284135.112,True,False,False,True,
sx3214055c,"[1, 2]",0.12008885599144216,1666914.9509,12260488.531,True,False,False,True,
sx3195310a,"[1, 2]",0.12008885599144216,1667362.0416,12263308.84,True,False,False,True,
sx3008232b,"[1, 2]",0.12008885599144216,1665334.1939,12288195.628,True,False,False,True,
sx2764399b,"[1, 2]",0.12008885599144216,1665235.2018,12288310.959,True,False,False,True,
sx3027116a,"[1, 2]",0.12008885599144216,1669542.0598,12262410.689,True,False,False,True,
sx2689678b,"[1, 2]",0.12008885599144216,1668908.5601,12266395.11,True,False,False,True,
sx2951995c,"[1, 2]",0.12008885599144216,1673380.2453,12273824.144,True,False,False,True,
sx3139086b,"[1, 2]",0.12008885599144216,1669251.7435,12276143.062,True,False,False,True,
sx2933120c,"[1, 2]",0.12008885599144216,1673707.016,12281675.738,True,False,False,True,
sx2726973a,"[1, 2]",0.12008885599144216,1670513.3811,12280600.051,True,False,False,True,
sx2820531b,"[1, 2]",0.12008885599144216,1669547.3191,12281923.259,True,False,False,True,
sx3157708c,"[1, 2]",0.12008885599144216,1669708.6974,12282047.368,True,False,False,True,
sx2858166a,"[1, 2]",0.12008885599144216,1670298.6197,12282626.862,True,False,False,True,
sx2764403a,"[1, 2]",0.12008885599144216,1672461.664,12283921.989,True,False,False,True,
sx2895449c,"[1, 2]",0.12008885599144216,1670200.4877,12285806.292,True,False,False,True,
sx3176656a,"[1, 2]",0.12008885599144216,1669125.5744,12285988.679,True,False,False,True,
sx2820533a,"[1, 2]",0.12008885599144216,1672830.0009,12285344.378,True,False,False,True,
sx2876796a,"[1, 2]",0.12008885599144216,1670547.1199,12288338.054,True,False,False,True,
sx2876797a,"[1, 2]",0.12008885599144216,1670320.2302,12288132.353,True,False,False,True,
sx3157710b,"[1, 2]",0.12008885599144216,1670705.459,12289917.746,True,False,False,True,
sx2726974b,"[1, 2]",0.12008885599144216,1673674.9688,12288972.43,True,False,False,True,
sx2726975b,"[1, 2]",0.12008885599144216,1672517.7219,12292573.228,True,False,False,True,
sx3195315a,"[1, 2]",0.12008885599144216,1674286.5795,12268171.079,True,False,False,True,
sx3143999a,"[1, 2]",0.12008885599144216,1674407.2231,12273444.072,True,False,False,True,
sx3125349c,"[1, 2]",0.12008885599144216,1674235.8915,12273864.67,True,False,False,True,
sx3181545c,"[1, 2]",0.12008885599144216,1674021.9369,12274116.091,True,False,False,True,
sx3082981c,"[1, 2]",0.12008885599144216,1678757.9041,12276797.525,True,False,False,True,
sx2876798b,"[1, 2]",0.12008885599144216,1674068.66,12278395.891,True,False,False,True,
sx3008237c,"[1, 2]",0.12008885599144216,1675525.1198,12286153.104,True,False,False,True,
sx2783231b,"[1, 2]",0.12008885599144216,1675183.9312,12285685.62,True,False,False,True,
sx3176660b,"[1, 2]",0.12008885599144216,1675033.0181,12286218.902,True,False,False,True,
sx3082983b,"[1, 2]",0.12008885599144216,1675072.3397,12287090.355,True,False,False,True,
sx2801902b,"[1, 2]",0.12008885599144216,1674780.7414,12287418.199,True,False,False,True,
sx3157718a,"[1, 2]",0.12008885599144216,1679381.3399,12282993.184,True,False,False,True,
sx2745806c,"[1, 2]",0.12008885599144216,1674544.2343,12282321.665,True,False,False,True,
sx3195318b,"[1, 2]",0.12008885599144216,1680325.5376,12259461.229,True,False,False,True,
sx3214071c,"[1, 2]",0.12008885599144216,1683339.6447,12277437.451,True,False,False,True,
sx3214069c,"[1, 2]",0.12008885599144216,1683225.2721,12277620.579,True,False,False,True,
sx3232902a,"[1, 2]",0.12008885599144216,1681512.9884,12280260.664,True,False,False,True,
sx3027122a,"[1, 2]",0.12008885599144216,1680888.6925,12282141.515,True,False,False,True,
sx3082988b,"[1, 2]",0.12008885599144216,1686625.5829,12272940.969,True,False,False,True,
sx3027124c,"[1, 2]",0.12008885599144216,1687792.349,12282779.97,True,False,False,True,
sx2801909c,"[1, 2]",0.12008885599144216,1694049.9024,12277536.001,True,False,False,True,
sx2914324a,"[1, 2]",0.12008885599144216,1665361.5634,12281617.284,True,False,False,True,
sx2820556a,"[1, 2]",0.12008885599144216,1670922.7272,12273166.47,True,False,False,True,
sx2933135a,"[1, 2]",0.12008885599144216,1681481.4329,12280389.918,True,False,False,True,
sx3139366a,"[1, 2]",0.12008885599144216,1691274.42,12273961.88,True,False,False,True,
sx2708744b,"[1, 2]",0.12008885599144216,1680827.0928,12279498.407,True,False,False,True,
sx2690187b,"[1, 2]",0.12008885599144216,1680697.7902,12279643.172,True,False,False,True,
sx3233412a,"[1, 2]",0.12008885599144216,1680893.2882,12279713.082,True,False,False,True,
sx3027670b,"[1, 2]",0.12008885599144216,1680937.2137,12279894.351,True,False,False,True,
sx2821087a,"[1, 2]",0.12008885599144216,1680938.0452,12280220.798,True,False,False,True,
sx2990098a,"[1, 2]",0.12008885599144216,1680719.6915,12280185.965,True,False,False,True,
sx3252336b,"[1, 2]",0.12008885599144216,1680486.8258,12279745.871,True,False,False,True,
sx2802480b,"[1, 2]",0.12008885599144216,1680543.7438,12279973.539,True,False,False,True,
sx3233413b,"[1, 2]",0.12008885599144216,1680450.9448,12280212.962,True,False,False,True,
sx3027671a,"[1, 2]",0.12008885599144216,1680249.8476,12280237.792,True,False,False,True,
sx3102286b,"[1, 2]",0.12008885599144216,1680173.1664,12280024.89,True,False,False,True,
sx2802481a,"[1, 2]",0.12008885599144216,1680162.3324,12279730.56,True,False,False,True,
sx3214549a,"[1, 2]",0.12008885599144216,1680209.0637,12279529.201,True,False,False,True,
sx3139598b,"[1, 2]",0.12008885599144216,1669462.1632,12266213.502,True,False,False,True,
sx3214112b,"[1, 2]",0.12008885599144216,1669013.3604,12276860.468,True,False,False,True,
sx3251854a,"[1, 2]",0.12008885599144216,1675947.3395,12286656.372,True,False,False,True,
sx2763072b,"[1, 2]",0.12008885599144216,1665471.6311,12258825.608,True,False,False,True,
sx3172805a,"[1, 2]",0.12008885599144216,1663483.06,12276308.372,True,False,False,True,
sx3226771a,"[1, 2]",0.12008885599144216,1666314.1947,12278859.689,True,False,False,True,
sx3189190a,"[1, 2]",0.12008885599144216,1666085.2815,12279198.821,True,False,False,True,
sx2896685a,"[1, 2]",0.12008885599144216,1678784.5486,12279657.098,True,False,False,True,
sx2896685b,"[1, 2]",0.12008885599144216,1678784.5486,12279657.098,True,False,False,True,
sx2896685c,"[1, 2]",0.12008885599144216,1678784.5486,12279657.098,True,False,False,True,
sx2937757c,"[1, 2]",0.12008885599144216,1692275.4701,12281816.128,True,False,False,True,
sx2806553c,"[1, 2]",0.12008885599144216,1691005.6405,12282561.22,True,False,False,True,
sx2862616c,"[1, 2]",0.12008885599144216,1673317.0849,12272701.844,True,False,False,True,
sx2746587c,"[1, 2]",0.12008885599144216,1663074.6232,12283138.878,True,False,False,True,
sx2727795c,"[1, 2]",0.12008885599144216,1675476.3896,12268955.368,True,False,False,True,
sx3177665a,"[1, 2]",0.12008885599144216,1671720.5829,12280448.978,True,False,False,True,
sx3046854b,"[1, 2]",0.12008885599144216,1669867.9826,12276032.4,True,False,False,True,
sx3102793b,"[1, 2]",0.12008885599144216,1675131.0231,12288042.495,True,False,False,True,
sx2803199a,"[1, 2]",0.12008885599144216,1679676.809,12279493.918,True,False,False,True,
sx2803199b,"[1, 2]",0.12008885599144216,1679676.809,12279493.918,True,False,False,True,
sx2803199c,"[1, 2]",0.12008885599144216,1679676.809,12279493.918,True,False,False,True,
sx3215203a,"[1, 2]",0.12008885599144216,1679350.5011,12279492.349,True,False,False,True,
sx3215203b,"[1, 2]",0.12008885599144216,1679350.5011,12279492.349,True,False,False,True,
sx3215203c,"[1, 2]",0.12008885599144216,1679350.5011,12279492.349,True,False,False,True,
sx3065665a,"[1, 2]",0.12008885599144216,1681358.2498,12281917.689,True,False,False,True,
sx3177881c,"[1, 2]",0.12008885599144216,1663100.4362,12283743.227,True,False,False,True,
sx3047058a,"[1, 2]",0.12008885599144216,1663705.1041,12278369.156,True,False,False,True,
sx3177894a,"[1, 2]",0.12008885599144216,1661536.5302,12293162.167,True,False,False,True,
sx3140238a,"[1, 2]",0.12008885599144216,1664107.7819,12294795.894,True,False,False,True,
sx2821770a,"[1, 2]",0.12008885599144216,1674662.4489,12272298.495,True,False,False,True,
sx2915534a,"[1, 2]",0.12008885599144216,1675762.3806,12272522.775,True,False,False,True,
sx2690868c,"[1, 2]",0.12008885599144216,1675322.1302,12272286.035,True,False,False,True,
sx2803194c,"[1, 2]",0.12008885599144216,1674929.6433,12272379.485,True,False,False,True,
sx3047073c,"[1, 2]",0.12008885599144216,1674817.503,12272575.384,True,False,False,True,
sx3065696a,"[1, 2]",0.12008885599144216,1663191.2732,12278577.946,True,False,False,True,
sx2915542a,"[1, 2]",0.12008885599144216,1679461.7977,12279602.265,True,False,False,True,
sx2915542b,"[1, 2]",0.12008885599144216,1679461.7977,12279602.265,True,False,False,True,
sx2915542c,"[1, 2]",0.12008885599144216,1679461.7977,12279602.265,True,False,False,True,
sx3234149a,"[1, 2]",0.12008885599144216,1691229.3067,12273209.707,True,False,False,True,
sx3234149b,"[1, 2]",0.12008885599144216,1691229.3067,12273209.707,True,False,False,True,
sx3234149c,"[1, 2]",0.12008885599144216,1691229.3067,12273209.707,True,False,False,True,
sx2859391b,"[1, 2]",0.12008885599144216,1662377.4881,12281425.313,True,False,False,True,
sx2859403a,"[1, 2]",0.12008885599144216,1681625.1246,12279797.808,True,False,False,True,
sx3215340a,"[1, 2]",0.12008885599144216,1664889.1471,12293994.704,True,False,False,True,
sx3047289a,"[1, 2]",0.12008885599144216,1678548.959,12270396.231,True,False,False,True,
sx3047289b,"[1, 2]",0.12008885599144216,1678548.959,12270396.231,True,False,False,True,
sx3047289c,"[1, 2]",0.12008885599144216,1678548.959,12270396.231,True,False,False,True,
sx3215549b,"[1, 2]",0.12008885599144216,1670785.6996,12290600.562,True,False,False,True,
sx3253570c,"[1, 2]",0.12008885599144216,1692080.7995,12281599.782,True,False,False,True,
