AIDC,node,AIDC_fixed_PF_dVpu_per_kW,nearby_MESS_extra_load_proxy_dVpu_dP,nearby_MESS_extra_load_proxy_dVpu_dQ,AIDC_pure_dV_dP,AIDC_pure_dV_dQ
AIDC10,idc_idc10_pcc.2,-4.8381989812997166e-05,-1.850560431461818e-05,-3.4254013438511095e-05,,
AIDC10,idc_idc10_pcc.3,-4.7700427873992693e-05,-1.7706311970002802e-05,-3.403414432549827e-05,,
AIDC10,idc_idc11_pcc.1,-2.846851982082958e-05,-1.7916670063067717e-05,-3.199519430508894e-05,,
AIDC10,idc_idc11_pcc.2,-2.5905056217203324e-05,-1.6135698093329248e-05,-2.9622536398666555e-05,,
AIDC10,idc_idc11_pcc.3,-2.4916864158602366e-05,-1.5053250474192204e-05,-2.9906998283140276e-05,,
AIDC10,idc_idc12_pcc.1,-2.3589971710744235e-05,-1.5296066024094165e-05,-2.5149019023080833e-05,,
AIDC10,idc_idc12_pcc.2,-1.971591536078823e-05,-1.2200081594451124e-05,-2.278952298100633e-05,,
AIDC10,idc_idc12_pcc.3,-1.9559607645782063e-05,-1.1724423610464162e-05,-2.3757332879089388e-05,,
AIDC10,mess_idc01_pcc.1,-3.809245370638577e-09,-1.1317626182963027e-09,-8.120372621982368e-09,,
AIDC10,mess_idc01_pcc.2,-3.4524412620230372e-09,-8.085805508817101e-10,-8.018513436132198e-09,,
AIDC10,mess_idc01_pcc.3,-3.570737403632968e-09,-8.916345893817217e-10,-8.124950206144801e-09,,
AIDC10,mess_idc02_pcc.1,-9.152727503750618e-06,-6.4092834344467815e-06,-8.319190505405824e-06,,
AIDC10,mess_idc02_pcc.2,-6.0796298202968854e-06,-3.5664479681663956e-06,-7.6206869530489426e-06,,
AIDC10,mess_idc02_pcc.3,-7.2092958037196645e-06,-4.332270140628915e-06,-8.724507230761353e-06,,
AIDC10,mess_idc03_pcc.1,-9.147823847192066e-06,-6.403190509381776e-06,-8.322545128950378e-06,,
AIDC10,mess_idc03_pcc.2,-6.0785944052273475e-06,-3.566913312251729e-06,-7.6161167222537415e-06,,
AIDC10,mess_idc03_pcc.3,-7.202224892225599e-06,-4.328983297872601e-06,-8.71285198620833e-06,,
AIDC10,mess_idc04_pcc.1,-9.15082853813774e-06,-6.407792039930418e-06,-8.317929138890045e-06,,
AIDC10,mess_idc04_pcc.2,-6.0792784209936675e-06,-3.566415851991351e-06,-7.619718705004045e-06,,
AIDC10,mess_idc04_pcc.3,-7.208263732175333e-06,-4.331668184106939e-06,-8.723189646830421e-06,,
AIDC10,mess_idc05_pcc.1,-2.111625794127127e-05,-1.3906625456128968e-05,-2.1860863647556747e-05,,
AIDC10,mess_idc05_pcc.2,-1.720269853392551e-05,-1.0654053861546626e-05,-1.98567765678957e-05,,
AIDC10,mess_idc05_pcc.3,-1.6939060858034512e-05,-1.0017969548118891e-05,-2.098586509796078e-05,,
AIDC10,mess_idc06_pcc.1,-9.147045677228614e-06,-6.404783834335732e-06,-8.315548000184572e-06,,
AIDC10,mess_idc06_pcc.2,-6.076833964538703e-06,-3.5653758166159587e-06,-7.615446820624787e-06,,
AIDC10,mess_idc06_pcc.3,-7.204462708314698e-06,-4.329369681900418e-06,-8.718596525355239e-06,,
AIDC10,mess_idc07_pcc.1,-9.129121641708915e-06,-6.390379596795605e-06,-8.304566545074548e-06,,
AIDC10,mess_idc07_pcc.2,-6.083975202558143e-06,-3.5703803658978164e-06,-7.621880111052983e-06,,
AIDC10,mess_idc07_pcc.3,-7.215221924965542e-06,-4.33659027872857e-06,-8.729346931239017e-06,,
AIDC10,mess_idc08_pcc.1,-9.143672006323867e-06,-6.399837070129777e-06,-8.320028707923539e-06,,
AIDC10,mess_idc08_pcc.2,-6.077623108871968e-06,-3.566443401653119e-06,-7.614561452429274e-06,,
AIDC10,mess_idc08_pcc.3,-7.205505445915593e-06,-4.331238469209871e-06,-8.715971124133292e-06,,
AIDC10,mess_idc09_pcc.1,-9.162829681261341e-06,-6.4093318824708106e-06,-8.349065929302864e-06,,
AIDC10,mess_idc09_pcc.2,-6.073608906871999e-06,-3.564229955224994e-06,-7.609106906749897e-06,,
AIDC10,mess_idc09_pcc.3,-7.178304666117625e-06,-4.316905789356074e-06,-8.676534386304609e-06,,
AIDC10,mess_idc10_pcc.1,-3.143798753799038e-05,-3.2335751458219626e-05,-0.00011079604048771148,,
AIDC10,mess_idc10_pcc.2,-2.9795916099348177e-05,-3.134298688475426e-05,-0.00010808551340283176,,
AIDC10,mess_idc10_pcc.3,-2.8925164718708063e-05,-3.067468636646959e-05,-0.0001086171085599588,,
AIDC10,mess_idc11_pcc.1,-2.846409241402462e-05,-1.7913914385840163e-05,-3.199010528003762e-05,,
AIDC10,mess_idc11_pcc.2,-2.590060239748013e-05,-1.6132881912580308e-05,-2.9617557939517095e-05,,
AIDC10,mess_idc11_pcc.3,-2.491271479711704e-05,-1.5050729972806741e-05,-2.990204329891738e-05,,
AIDC10,mess_idc12_pcc.1,-2.358443293900839e-05,-1.5292494458745716e-05,-2.5143022475510527e-05,,
AIDC10,mess_idc12_pcc.2,-1.971061072446326e-05,-1.2196735352500398e-05,-2.278356625130301e-05,,
AIDC10,mess_idc12_pcc.3,-1.9554610196537558e-05,-1.172141289451104e-05,-2.375128516109889e-05,,
AIDC10,mess_sta01_pcc.1,-9.132850607872498e-06,-6.39274450908512e-06,-8.308719660721885e-06,,
AIDC10,mess_sta01_pcc.2,-6.082207619483115e-06,-3.569357664124408e-06,-7.6196148336424065e-06,,
AIDC10,mess_sta01_pcc.3,-7.21209597200605e-06,-4.334796014566131e-06,-8.725266340382946e-06,,
AIDC10,mess_sta02_pcc.1,-1.4554385629780768e-05,-1.0091743925400145e-05,-1.3531150218627874e-05,,
AIDC10,mess_sta02_pcc.2,-9.656036835210914e-06,-5.6210839009966e-06,-1.2235141392651385e-05,,
AIDC10,mess_sta02_pcc.3,-1.138605176364708e-05,-6.78915248515344e-06,-1.3938707996435436e-05,,
AIDC10,mess_sta03_pcc.1,-2.6253546476829765e-05,-1.681202271674069e-05,-2.8628666119829662e-05,,
AIDC10,mess_sta03_pcc.2,-2.2941897681463986e-05,-1.4329460427186398e-05,-2.6114621386803768e-05,,
AIDC10,mess_sta03_pcc.3,-2.1864196044349157e-05,-1.3025390685944504e-05,-2.6800203013920552e-05,,
AIDC10,mess_sta04_pcc.1,-2.1096826497298067e-05,-1.3894914153464103e-05,-2.1837476575558982e-05,,
AIDC10,mess_sta04_pcc.2,-1.717812386047853e-05,-1.0638835540857396e-05,-1.9828446512162985e-05,,
AIDC10,mess_sta04_pcc.3,-1.694131253925052e-05,-1.0019041147733292e-05,-2.0989602707317467e-05,,
AIDC10,mess_sta05_pcc.1,-2.111293943857609e-05,-1.3904531686335935e-05,-2.185717009677177e-05,,
AIDC10,mess_sta05_pcc.2,-1.719412424616793e-05,-1.0648783405750404e-05,-1.9846766808460745e-05,,
AIDC10,mess_sta05_pcc.3,-1.693329105238003e-05,-1.0014445350417064e-05,-2.0979098094172376e-05,,
AIDC10,mess_sta06_pcc.1,-2.358469975220912e-05,-1.5292020303947592e-05,-2.514513034641441e-05,,
AIDC10,mess_sta06_pcc.2,-1.9696288813986265e-05,-1.2187490590210966e-05,-2.2768189533013795e-05,,
AIDC10,mess_sta06_pcc.3,-1.9548327428234628e-05,-1.1719232380743956e-05,-2.3738799977579892e-05,,
AIDC10,mess_sta07_pcc.1,-2.359400316267465e-05,-1.529784113684129e-05,-2.515569653764734e-05,,
AIDC10,mess_sta07_pcc.2,-1.9700179279540724e-05,-1.2189971668129872e-05,-2.2772491946598294e-05,,
AIDC10,mess_sta07_pcc.3,-1.9529419769381817e-05,-1.1707736258080075e-05,-2.3716306551011685e-05,,
AIDC10,mess_sta08_pcc.1,-2.3571248719980397e-05,-1.528300704103702e-05,-2.5131588812257622e-05,,
AIDC10,mess_sta08_pcc.2,-1.968675507030128e-05,-1.2181462477701574e-05,-2.275754247592996e-05,,
AIDC10,mess_sta08_pcc.3,-1.9556444059262516e-05,-1.1724993173020946e-05,-2.3745919458009073e-05,,
AIDC10,mess_sta09_pcc.1,-3.0639946877654784e-05,-1.9009275956481845e-05,-3.5266357955098685e-05,,
AIDC10,mess_sta09_pcc.2,-2.874972874991711e-05,-1.7866013343178502e-05,-3.300146397815226e-05,,
AIDC10,mess_sta09_pcc.3,-2.7845338693325463e-05,-1.698981608803483e-05,-3.291405391124259e-05,,
AIDC10,mess_sta10_pcc.1,-2.6248963229887054e-05,-1.680890874613978e-05,-2.8624188875118e-05,,
AIDC10,mess_sta10_pcc.2,-2.29362989057605e-05,-1.4325877465351316e-05,-2.610849306101309e-05,,
AIDC10,mess_sta10_pcc.3,-2.1867501970598977e-05,-1.3027607112855397e-05,-2.6803517104545907e-05,,
AIDC10,mess_sta11_pcc.1,-2.6250006693292965e-05,-1.6808634880246376e-05,-2.86281591753645e-05,,
AIDC10,mess_sta11_pcc.2,-2.292713775539736e-05,-1.4319896707130659e-05,-2.6098832050105278e-05,,
AIDC10,mess_sta11_pcc.3,-2.1845262266607166e-05,-1.3014729763886845e-05,-2.6775109661661503e-05,,
AIDC10,mess_sta12_pcc.1,-3.1509589835750615e-05,-1.945507975558809e-05,-3.6551521157750516e-05,,
AIDC10,mess_sta12_pcc.2,-2.9857538025492735e-05,-1.8538779259042535e-05,-3.43205866469868e-05,,
AIDC10,mess_sta12_pcc.3,-2.8984251820594324e-05,-1.7739203353566314e-05,-3.409497734672186e-05,,
AIDC11,1.1,-3.089450125587347e-06,-2.183007957807226e-06,-2.750124315921857e-06,,
AIDC11,1.2,-2.0422390008231218e-06,-1.2059430102400082e-06,-2.5376347953766838e-06,,
AIDC11,1.3,-2.4013960923587034e-06,-1.4514660795457563e-06,-2.882243921009558e-06,,
AIDC11,10.1,-6.8836682671961746e-06,-4.8326207908555324e-06,-6.222878159708394e-06,,
AIDC11,100.1,-2.353379039161267e-05,-1.524971522226808e-05,-2.5135051007150864e-05,,
AIDC11,100.2,-1.9644389811699474e-05,-1.212138417888485e-05,-2.2827249123294635e-05,,
AIDC11,100.3,-1.9352833804009595e-05,-1.1537878801816658e-05,-2.3711653419639004e-05,,
AIDC11,101.1,-2.3516574919067343e-05,-1.5239212765448115e-05,-2.5114681914834506e-05,,
AIDC11,101.2,-1.9648277578410153e-05,-1.2123769764410153e-05,-2.2831795532538786e-05,,
AIDC11,101.3,-1.9381596599838016e-05,-1.155480554585629e-05,-2.374760166319082e-05,,
AIDC11,102.3,-1.939683331767994e-05,-1.1563948838307594e-05,-2.3766136568353667e-05,,
AIDC11,103.3,-1.941439354120975e-05,-1.1574486889828859e-05,-2.378749666177483e-05,,
AIDC11,104.3,-1.9433225280149067e-05,-1.1585788843007808e-05,-2.3810401075522038e-05,,
AIDC11,105.1,-2.3520387737711935e-05,-1.524191167964515e-05,-2.5118097519504085e-05,,
AIDC11,105.2,-1.9655495181532413e-05,-1.212842352944723e-05,-2.2839580379847605e-05,,
AIDC11,105.3,-1.9377086229988466e-05,-1.155146164806722e-05,-2.3744055415945553e-05,,
AIDC11,106.2,-1.966847666208868e-05,-1.2136587872110983e-05,-2.28542336002358e-05,,
AIDC11,107.2,-1.9685010977838717e-05,-1.2146987748490315e-05,-2.2872894071663595e-05,,
AIDC11,108.1,-2.3523074121461567e-05,-1.5243643707302057e-05,-2.512103039756098e-05,,
AIDC11,108.2,-1.9655190931047957e-05,-1.2128365997566187e-05,-2.2838814436200406e-05,,
AIDC11,108.3,-1.9377465094059573e-05,-1.1551106364941992e-05,-2.3746291742140496e-05,,
AIDC11,109.1,-2.352917324099834e-05,-1.5247458407354818e-05,-2.5128068106287842e-05,,
AIDC11,11.1,-6.881192801371102e-06,-4.830877344303255e-06,-6.220655319687438e-06,,
AIDC11,110.1,-2.352441553365177e-05,-1.5244324551235715e-05,-2.512318054270622e-05,,
AIDC11,111.1,-2.353279590525724e-05,-1.5249716432969152e-05,-2.5132278247279285e-05,,
AIDC11,112.1,-2.35206092733674e-05,-1.524184530198005e-05,-2.511916405971334e-05,,
AIDC11,113.1,-2.3506143378673068e-05,-1.523243582056511e-05,-2.5103849572077852e-05,,
AIDC11,114.1,-2.3510873448318166e-05,-1.5235479152363583e-05,-2.510898446531898e-05,,
AIDC11,12.2,-4.56203183518687e-06,-2.678432777126378e-06,-5.7155612541604766e-06,,
AIDC11,13.1,-9.140396999177031e-06,-6.39096641340693e-06,-8.34177747008929e-06,,
AIDC11,13.2,-6.056080336252255e-06,-3.5421684682919876e-06,-7.628184982646149e-06,,
AIDC11,13.3,-7.114601594491523e-06,-4.255473583779987e-06,-8.675102140666285e-06,,
AIDC11,135.1,-9.125439541286926e-06,-6.383957007728878e-06,-8.31774505776379e-06,,
AIDC11,135.2,-6.0596327411358595e-06,-3.5441920215146467e-06,-7.632818333027702e-06,,
AIDC11,135.3,-7.1357847252163414e-06,-4.266246458581587e-06,-8.706787011396986e-06,,
AIDC11,14.1,-6.883856280155694e-06,-4.83274721478865e-06,-6.223063126628175e-06,,
AIDC11,149.1,-3.784381701369706e-09,-1.1095895114473957e-09,-8.117148045292693e-09,,
AIDC11,149.2,-3.4236398278903323e-09,-7.822008836862352e-10,-8.01622152679142e-09,,
AIDC11,149.3,-3.5266669725319834e-09,-8.507537304050423e-10,-8.120442340981816e-09,,
AIDC11,15.3,-7.116182324537218e-06,-4.2564303156542775e-06,-8.677005535088113e-06,,
AIDC11,150.1,-2.7024343768021808e-09,-7.510350383249319e-10,-5.921899915990799e-09,,
AIDC11,150.2,-2.4400485037259056e-09,-5.133704227228347e-10,-5.847091078652731e-09,,
AIDC11,150.3,-2.514584602818982e-09,-5.626810699840171e-10,-5.923353243060767e-09,,
AIDC11,150r.1,-3.726666626506664e-09,-1.0509449088993775e-09,-8.11998904129731e-09,,
AIDC11,150r.2,-3.366613126358956e-09,-7.246486130385635e-10,-8.01783807627501e-09,,
AIDC11,150r.3,-3.4690371393105966e-09,-7.925107398651362e-10,-8.122325107192333e-09,,
AIDC11,151.1,-9.127735833707055e-06,-6.389117419618954e-06,-8.309158122393454e-06,,
AIDC11,151.2,-6.062477119719293e-06,-3.544747790731712e-06,-7.639772404846606e-06,,
AIDC11,151.3,-7.144376048146965e-06,-4.269876109430795e-06,-8.721904723872777e-06,,
AIDC11,152.1,-9.14045560164895e-06,-6.3910254476883125e-06,-8.341776137700196e-06,,
AIDC11,152.2,-6.056137740393591e-06,-3.542226136134965e-06,-7.6281841600137094e-06,,
AIDC11,152.3,-7.114659594269983e-06,-4.255531927459769e-06,-8.67510107352115e-06,,
AIDC11,16.3,-7.11941193504951e-06,-4.258373296777171e-06,-8.680919469242967e-06,,
AIDC11,160.1,-2.106156893429761e-05,-1.3862562900689848e-05,-2.1842551162647777e-05,,
AIDC11,160.2,-1.715399345586681e-05,-1.0594145934075966e-05,-1.990467764123041e-05,,
AIDC11,160.3,-1.6781848129924257e-05,-9.867492148663843e-06,-2.0979282664506405e-05,,
AIDC11,160r.1,-2.1857791040239443e-05,-1.4382920862312567e-05,-2.267955621578801e-05,,
AIDC11,160r.2,-1.7481736014861008e-05,-1.0793249768835603e-05,-2.0295011738947282e-05,,
AIDC11,160r.3,-1.7207562476716838e-05,-1.0114590043108138e-05,-2.1521237239077012e-05,,
AIDC11,17.3,-7.1176922352616175e-06,-4.257338687576896e-06,-8.678835409690043e-06,,
AIDC11,18.1,-9.125439527806515e-06,-6.383956997653802e-06,-8.317745046846148e-06,,
AIDC11,18.2,-6.059632712170595e-06,-3.5441920016096287e-06,-7.632818305788542e-06,,
AIDC11,18.3,-7.135784685765592e-06,-4.266246434833998e-06,-8.70678696369814e-06,,
AIDC11,19.1,-9.127737247800322e-06,-6.3856001206136075e-06,-8.319748532812153e-06,,
AIDC11,197.1,-2.3517514056888025e-05,-1.523945505188287e-05,-2.5116777447597566e-05,,
AIDC11,197.2,-1.9640032088698193e-05,-1.2118581012086455e-05,-2.282250890279746e-05,,
AIDC11,197.3,-1.937775599962106e-05,-1.1553081269275527e-05,-2.3741163240254463e-05,,
AIDC11,2.2,-2.04247839458921e-06,-1.206088032235987e-06,-2.5379217734729196e-06,,
AIDC11,20.1,-9.126931379769721e-06,-6.38505170319859e-06,-8.318974916468326e-06,,
AIDC11,21.1,-9.120109172812594e-06,-6.380703410115727e-06,-8.31144411933292e-06,,
AIDC11,21.2,-6.060380643050698e-06,-3.5446413475931624e-06,-7.633722860598503e-06,,
AIDC11,21.3,-7.140870450763696e-06,-4.269072110722795e-06,-8.713661550097515e-06,,
AIDC11,22.2,-6.054685350624155e-06,-3.5413102418551146e-06,-7.62654900692574e-06,,
AIDC11,23.1,-9.115627074781893e-06,-6.37779938257272e-06,-8.306655022588737e-06,,
AIDC11,23.2,-6.0621151481536495e-06,-3.5457044998002336e-06,-7.635758642694342e-06,,
AIDC11,23.3,-7.144113280615376e-06,-4.270852434171431e-06,-8.718111959032714e-06,,
AIDC11,24.3,-7.149376270118694e-06,-4.274010561317087e-06,-8.724515643158475e-06,,
AIDC11,25.1,-9.11148178861451e-06,-6.375080814401313e-06,-8.302327650682894e-06,,
AIDC11,25.2,-6.0639093827815285e-06,-3.546858809601839e-06,-7.637698289706712e-06,,
AIDC11,25.3,-7.146444836890699e-06,-4.272069303134348e-06,-8.721504276100693e-06,,
AIDC11,250.1,-9.105578818217453e-06,-6.371274712475194e-06,-8.295962089713267e-06,,
AIDC11,250.2,-6.066759395899713e-06,-3.548600276985257e-06,-7.641062791363368e-06,,
AIDC11,250.3,-7.150232557455508e-06,-4.274141171303836e-06,-8.726725856597637e-06,,
AIDC11,25r.1,-9.168427791693302e-06,-6.414924551934333e-06,-8.354216476818315e-06,,
AIDC11,25r.3,-7.146447783420771e-06,-4.2720710713400955e-06,-8.721507861127754e-06,,
AIDC11,26.1,-9.167257706107987e-06,-6.4141811618215086e-06,-8.35292305299371e-06,,
AIDC11,26.3,-7.148070926341307e-06,-4.272999272711273e-06,-8.723622151545052e-06,,
AIDC11,27.1,-9.166942000448074e-06,-6.41396551729014e-06,-8.352622451608217e-06,,
AIDC11,27.3,-7.148118347864189e-06,-4.27299184607421e-06,-8.723789027365765e-06,,
AIDC11,28.1,-9.10926720618617e-06,-6.373606298328362e-06,-8.300082974280462e-06,,
AIDC11,28.2,-6.065007425914187e-06,-3.547587708522324e-06,-7.638817623769642e-06,,
AIDC11,28.3,-7.147215567703084e-06,-4.27243275723479e-06,-8.72274394838772e-06,,
AIDC11,29.1,-9.106284967016934e-06,-6.371626472291136e-06,-8.297039423235874e-06,,
AIDC11,29.2,-6.066470981673087e-06,-3.548534012895227e-06,-7.64038777652415e-06,,
AIDC11,29.3,-7.148322415893772e-06,-4.272997848096755e-06,-8.724392845372387e-06,,
AIDC11,3.3,-2.401133449017748e-06,-1.4513119337862132e-06,-2.8819175464587634e-06,,
AIDC11,30.1,-9.105471952721614e-06,-6.371182272253711e-06,-8.295917864249791e-06,,
AIDC11,30.2,-6.066705737283642e-06,-3.548582358814631e-06,-7.640954294703168e-06,,
AIDC11,30.3,-7.1501065964678774e-06,-4.274066561780808e-06,-8.726569607308097e-06,,
AIDC11,300.1,-2.3523075958006735e-05,-1.524364490778961e-05,-2.5121032327214123e-05,,
AIDC11,300.2,-1.96551925543023e-05,-1.212836698315118e-05,-2.2838816370736708e-05,,
AIDC11,300.3,-1.937746642921212e-05,-1.1551107157918769e-05,-2.3746293387459668e-05,,
AIDC11,300_open.1,-9.127735848272734e-06,-6.389117429901515e-06,-8.309158135422796e-06,,
AIDC11,300_open.2,-6.062477131730834e-06,-3.5447477979285503e-06,-7.639772419044908e-06,,
AIDC11,300_open.3,-7.144376060363519e-06,-4.269876116722082e-06,-8.72190473861345e-06,,
AIDC11,31.3,-7.1502182861974826e-06,-4.274287579284604e-06,-8.726235692220744e-06,,
AIDC11,32.3,-7.1516483618500414e-06,-4.2751455525112335e-06,-8.727976232867424e-06,,
AIDC11,33.1,-9.16571418315398e-06,-6.413126769179626e-06,-8.351453558548016e-06,,
AIDC11,34.3,-7.114889299819345e-06,-4.255652417206785e-06,-8.675438521380032e-06,,
AIDC11,35.1,-9.123895683758474e-06,-6.383788105189186e-06,-8.313601151810805e-06,,
AIDC11,35.2,-6.061300964249623e-06,-3.545083776644292e-06,-7.635182043794619e-06,,
AIDC11,35.3,-7.1376626263572845e-06,-4.266871937268192e-06,-8.710601321574131e-06,,
AIDC11,36.1,-9.1198913900202e-06,-6.381138695995783e-06,-8.309491148584659e-06,,
AIDC11,36.2,-6.064500929782571e-06,-3.5472681303619356e-06,-7.638268135211612e-06,,
AIDC11,37.1,-9.115791744297013e-06,-6.37827019613767e-06,-8.30575580049768e-06,,
AIDC11,38.2,-6.065410514307216e-06,-3.5478274929403026e-06,-7.63933466206241e-06,,
AIDC11,39.2,-6.066679378277193e-06,-3.548593267665696e-06,-7.640864526209339e-06,,
AIDC11,4.3,-2.4017046157415114e-06,-1.4516601010890331e-06,-2.882595967854238e-06,,
AIDC11,40.1,-9.123878279431111e-06,-6.384393804468249e-06,-8.311726931320965e-06,,
AIDC11,40.2,-6.060319008063607e-06,-3.5443372000068944e-06,-7.634466452095728e-06,,
AIDC11,40.3,-7.139116932146059e-06,-4.267486491663915e-06,-8.71315993203554e-06,,
AIDC11,41.3,-7.140427563420842e-06,-4.268272740100893e-06,-8.714755239983696e-06,,
AIDC11,42.1,-9.124087395847698e-06,-6.385137294169711e-06,-8.310122684837604e-06,,
AIDC11,42.2,-6.0592803712753575e-06,-3.543577583164502e-06,-7.63361814670906e-06,,
AIDC11,42.3,-7.14009636649958e-06,-4.267816654047874e-06,-8.715139061974718e-06,,
AIDC11,43.2,-6.054741954456471e-06,-3.5409234342500737e-06,-7.62790054669103e-06,,
AIDC11,44.1,-9.124031349034406e-06,-6.385482365135989e-06,-8.308917544760842e-06,,
AIDC11,44.2,-6.05959048969324e-06,-3.543667607403839e-06,-7.634285815818602e-06,,
AIDC11,44.3,-7.140318210021937e-06,-4.267760450056556e-06,-8.715989696186675e-06,,
AIDC11,45.1,-9.124774815010076e-06,-6.386013148602222e-06,-8.309568655117335e-06,,
AIDC11,450.1,-2.3533791568005085e-05,-1.5249715991131644e-05,-2.5135052243338323e-05,,
AIDC11,450.2,-1.9644390849774224e-05,-1.2121384809210124e-05,-2.2827250360729476e-05,,
AIDC11,450.3,-1.9352834657078384e-05,-1.1537879308643511e-05,-2.37116544704981e-05,,
AIDC11,46.1,-9.12621581541476e-06,-6.387032143833591e-06,-8.310854886611203e-06,,
AIDC11,47.1,-9.123525586320008e-06,-6.385602600368006e-06,-8.30702961959728e-06,,
AIDC11,47.2,-6.0602615660867725e-06,-3.5439694222693375e-06,-7.635408225117646e-06,,
AIDC11,47.3,-7.140451905680879e-06,-4.267621379250656e-06,-8.716825561037312e-06,,
AIDC11,48.1,-9.12229733958891e-06,-6.384789318948019e-06,-8.305771549524276e-06,,
AIDC11,48.2,-6.0596798930881045e-06,-3.543677476582623e-06,-7.634529208982827e-06,,
AIDC11,48.3,-7.1396900153320355e-06,-4.267094167378672e-06,-8.716114151423522e-06,,
AIDC11,49.1,-9.125211928306293e-06,-6.387065348411166e-06,-8.307715459724961e-06,,
AIDC11,49.2,-6.061919273269083e-06,-3.5447417457730936e-06,-7.638098216378012e-06,,
AIDC11,49.3,-7.141878324857343e-06,-4.268416969881133e-06,-8.718744898124454e-06,,
AIDC11,5.3,-2.3998635201658722e-06,-1.4505455613328402e-06,-2.880390414240158e-06,,
AIDC11,50.1,-9.125939354348844e-06,-6.387699245965714e-06,-8.30800268122156e-06,,
AIDC11,50.2,-6.062109989327634e-06,-3.5447043099224553e-06,-7.6387905551885e-06,,
AIDC11,50.3,-7.143379789193899e-06,-4.269303271263009e-06,-8.720616441618751e-06,,
AIDC11,51.1,-9.12691024453791e-06,-6.3884349549009365e-06,-8.30872031668309e-06,,
AIDC11,51.2,-6.062024825384513e-06,-3.544577212251161e-06,-7.638916912669448e-06,,
AIDC11,51.3,-7.143794146989996e-06,-4.269541397410899e-06,-8.72115255748397e-06,,
AIDC11,52.1,-1.2119860689878442e-05,-8.430789537311844e-06,-1.1192641150191241e-05,,
AIDC11,52.2,-8.031477341069503e-06,-4.675740122392923e-06,-1.0182639908660047e-05,,
AIDC11,52.3,-9.423006675076813e-06,-5.608239529873607e-06,-1.1574655195676627e-05,,
AIDC11,53.1,-1.3599260055820302e-05,-9.43820308262346e-06,-1.2624644665887165e-05,,
AIDC11,53.2,-9.014296810138754e-06,-5.2365111882129205e-06,-1.1463319682547182e-05,,
AIDC11,53.3,-1.0570124223105283e-05,-6.276505418841415e-06,-1.302756617662141e-05,,
AIDC11,54.1,-1.4520067634938706e-05,-1.0063481122454012e-05,-1.3521278914084143e-05,,
AIDC11,54.2,-9.62724169188285e-06,-5.58519728756908e-06,-1.2265199774946589e-05,,
AIDC11,54.3,-1.128447450479161e-05,-6.6912550834764836e-06,-1.393660216134786e-05,,
AIDC11,55.1,-1.4518828567444045e-05,-1.00626759029892e-05,-1.3519963197126905e-05,,
AIDC11,55.2,-9.629009908099157e-06,-5.586350689879263e-06,-1.2267067278624113e-05,,
AIDC11,55.3,-1.1283843469016586e-05,-6.690828574716481e-06,-1.3935980393991923e-05,,
AIDC11,56.1,-1.4519035866862343e-05,-1.0062873129093448e-05,-1.3519994337961746e-05,,
AIDC11,56.2,-9.629841098802806e-06,-5.586842461495356e-06,-1.2268099245078478e-05,,
